<http://sweetontology.net/matrOrganicCompound/MTBE>
<http://sweetontology.net/humanJurisdiction/UrbanArea>,http://sweetontology.net/repr/Representation,http://sweetontology.net/reprMath/NumericalEntity,http://sweetontology.net/humanJurisdiction/AdministrativeRegion,http://sweetontology.net/humanJurisdiction/UrbanArea,http://sweetontology.net/reprSpaceGeometry/Region,http://sweetontology.net/reprSpaceGeometry/GeometricalObject,http://sweetontology.net/humanJurisdiction/Jurisdiction,http://sweetontology.net/human/HumanActivity
<http://sweetontology.net/stateSpace/Stationary>
<http://sweetontology.net/realmLandform/ComplexCrater>,http://sweetontology.net/repr/Representation,http://sweetontology.net/realmLandform/Crater,http://sweetontology.net/reprMath/NumericalEntity,http://sweetontology.net/realmLandform/Landform,http://sweetontology.net/repr/D,http://sweetontology.net/reprSpaceGeometry3D/Cavity,http://sweetontology.net/reprSpaceGeometry/GeometricalObject,http://sweetontology.net/realmLandform/ComplexCrater,http://sweetontology.net/reprSpaceGeometry3D/GeometricalObject_3D,http://sweetontology.net/realmLandform/LandRegion
<http://sweetontology.net/propIndex/EnvironmentalIndicator>,http://sweetontology.net/propIndex/EnvironmentalIndicator,http://sweetontology.net/prop/Property,http://sweetontology.net/propIndex/Index
<http://sweetontology.net/realmCryo/IceShelf>,http://sweetontology.net/matrWater/WaterSubstance,http://sweetontology.net/matr/Substance,http://sweetontology.net/matrWater/Ice,http://sweetontology.net/realmCryo/IceShelf
<http://sweetontology.net/realmAstroBody>
<http://sweetontology.net/procStateChange/Gasification>,http://sweetontology.net/procPhysical/PhysicalProcess,http://sweetontology.net/procStateChange/StateChange,http://sweetontology.net/proc/Process,http://sweetontology.net/procStateChange/Gasification
<http://sweetontology.net/phenHydro/SnowCover>,http://sweetontology.net/phen/Phenomena,http://sweetontology.net/phenHydro/SnowCover,http://sweetontology.net/phenHydro/HydrospherePhenomena,http://sweetontology.net/phen/PlanetaryPhenomena
<http://sweetontology.net/phenAtmoPrecipitation/Rainband>,http://sweetontology.net/phenAtmoPrecipitation/Rainband,http://sweetontology.net/phenAtmoPrecipitation/Rainfall
<http://sweetontology.net/humanResearch/Realization>,http://sweetontology.net/humanResearch/Realization,http://sweetontology.net/humanResearch/Research,http://sweetontology.net/humanResearch/Experiment,http://sweetontology.net/human/HumanActivity,http://sweetontology.net/humanResearch/Investigation,http://sweetontology.net/humanResearch/ExperimentActivity
<http://sweetontology.net/matrPlant/VegetationSpecies>,http://sweetontology.net/matrBiomass/Organism,http://sweetontology.net/matrPlant/VegetationSpecies,http://sweetontology.net/matr/Substance,http://sweetontology.net/matrBiomass/LivingEntity,http://sweetontology.net/matrPlant/Plant,http://sweetontology.net/matrPlant/Vegetation
<http://sweetontology.net/propTime/DoublingTime>,http://sweetontology.net/propQuantity/ScientificQuantity,http://sweetontology.net/repr/Representation,http://sweetontology.net/propTime/Duration,http://sweetontology.net/reprMath/NumericalEntity,http://sweetontology.net/prop/Property,http://sweetontology.net/reprMath/Interval,http://sweetontology.net/propTime/DoublingTime,http://sweetontology.net/propTime/TemporalRange,http://sweetontology.net/propQuantity/IntervalQuantity
<http://sweetontology.net/stateSpaceConfiguration/Toroidal>
<http://sweetontology.net/phenAtmoPrecipitation/Drizzle>,http://sweetontology.net/phenAtmoPrecipitation/Drizzle,http://sweetontology.net/phenAtmoPrecipitation/Rainfall
<http://sweetontology.net/phenBiol/Uptake>,http://sweetontology.net/phen/Phenomena,http://sweetontology.net/phenBiol/Uptake,http://sweetontology.net/phenBiol/Assimilation,http://sweetontology.net/phenBiol/BiologicalPhenomena
<http://sweetontology.net/matrMicrobiota/Diatom>,http://sweetontology.net/matrMicrobiota/MicrobiotaTaxonomy,http://sweetontology.net/matrBiomass/Organism,http://sweetontology.net/matr/Substance,http://sweetontology.net/matrMicrobiota/Diatom,http://sweetontology.net/matrBiomass/LivingEntity,http://sweetontology.net/matrMicrobiota/Microbiota,http://sweetontology.net/matrPlant/Plant
<http://sweetontology.net/realmLandform/Landscape>,http://sweetontology.net/realmLandform/Landscape,http://sweetontology.net/realmLandform/Landform,http://sweetontology.net/realmLandform/LandRegion
<http://sweetontology.net/phenEnergy/SolarPower>,http://sweetontology.net/propQuantity/ScientificQuantity,http://sweetontology.net/phenEnergy/SolarPower,http://sweetontology.net/phenEnergy/PowerSource,http://sweetontology.net/propEnergy/Energy,http://sweetontology.net/propQuantity/ExtensiveProperty,http://sweetontology.net/prop/Property,http://sweetontology.net/propQuantity/Quantity,http://sweetontology.net/phenEnergy/SolarEnergy,http://sweetontology.net/phenEnergy/EnergySource,http://sweetontology.net/phenEnergy/RenewableEnergySource
<http://sweetontology.net/matrIsotope/He3>
<http://sweetontology.net/humanEnvirStandards/NSPS>
<http://sweetontology.net/matrIsotope/U239>
<http://sweetontology.net/propIndex/BlockingIndex>,http://sweetontology.net/propIndex/BlockingIndex,http://sweetontology.net/prop/Property,http://sweetontology.net/propIndex/Index
<http://sweetontology.net/humanEnvirControl/Sequester>,http://sweetontology.net/humanEnvirControl/Sequester,http://sweetontology.net/humanEnvirControl/EnvironmentalControlStrategy,http://sweetontology.net/human/HumanActivity,http://sweetontology.net/humanDecision/ControlStrategy,http://sweetontology.net/humanDecision/DecisionActivity
<http://sweetontology.net/stateTimeGeologic/Hauterivian>
<http://sweetontology.net/phenAtmoWindMesoscale/ValleyWind>,http://sweetontology.net/phen/Phenomena,http://sweetontology.net/phenAtmoWindMesoscale/MesoscaleWind,http://sweetontology.net/phenAtmo/AtmosphericPhenomena,http://sweetontology.net/phenAtmo/MeteorologicalPhenomena,http://sweetontology.net/phenAtmoWindMesoscale/ValleyWind,http://sweetontology.net/phen/PlanetaryPhenomena,http://sweetontology.net/phenAtmoWind/Wind
<http://sweetontology.net/phenCryo>
<http://sweetontology.net/realmEarthReference/EarthPhoticZone>
<http://sweetontology.net/realmLandCoastal/Supratidal>,http://sweetontology.net/realmLandCoastal/CoastalRegion,http://sweetontology.net/realm/PlanetaryRealm,http://sweetontology.net/realmLandCoastal/Supratidal,http://sweetontology.net/realm/Realm
<http://sweetontology.net/phenAtmoWindMesoscale/Gharbi>,http://sweetontology.net/phen/Phenomena,http://sweetontology.net/phenAtmoWindMesoscale/OceanWind,http://sweetontology.net/phenAtmoWindMesoscale/MesoscaleWind,http://sweetontology.net/phenAtmo/AtmosphericPhenomena,http://sweetontology.net/phenAtmo/MeteorologicalPhenomena,http://sweetontology.net/phen/PlanetaryPhenomena,http://sweetontology.net/phenAtmoWind/Wind,http://sweetontology.net/phenAtmoWindMesoscale/Gharbi
<http://sweetontology.net/stateDataProcessing/DataState>,http://sweetontology.net/state/State,http://sweetontology.net/stateSystem/SystemState,http://sweetontology.net/stateDataProcessing/DataState
<http://sweetontology.net/stateSystem/Resilient>,http://sweetontology.net/state/State,http://sweetontology.net/stateSystem/SystemState,http://sweetontology.net/stateSystem/Resilient
<http://sweetontology.net/humanResearch/EndToEndEnvironment>,http://sweetontology.net/humanResearch/EndToEndEnvironment,http://sweetontology.net/humanResearch/Research,http://sweetontology.net/humanResearch/ResearchSetting,http://sweetontology.net/human/HumanActivity
<http://sweetontology.net/phenFluidDynamics/Jet>,http://sweetontology.net/phen/Phenomena,http://sweetontology.net/phenFluidDynamics/FluidPhenomena,http://sweetontology.net/procPhysical/PhysicalProcess,http://sweetontology.net/phenFluidDynamics/Flow,http://sweetontology.net/proc/Process,http://sweetontology.net/phenFluidDynamics/Jet,http://sweetontology.net/procPhysical/Motion
<http://sweetontology.net/matrOrganicCompound/CH2O2>
<http://sweetontology.net/procPhysical/Smashing>,http://sweetontology.net/proc/Force,http://sweetontology.net/procPhysical/Smashing,http://sweetontology.net/proc/Process
<http://sweetontology.net/matrRock/Fossil>,http://sweetontology.net/matrRock/Fossil,http://sweetontology.net/statePhysical/PhysicalState,http://sweetontology.net/state/State,http://sweetontology.net/statePhysical/SubstanceForm
<http://sweetontology.net/matrIndustrial/Slurry>,http://sweetontology.net/matrIndustrial/Slurry,http://sweetontology.net/matr/ChemicalSubstance,http://sweetontology.net/matr/Mixture
<http://sweetontology.net/stateRoleRepresentative/Actual>
<http://sweetontology.net/propCapacity/ThermalExpansionCoefficient>
<http://sweetontology.net/stateRoleRepresentative/Typical>
<http://sweetontology.net/phenAtmoPrecipitation/Blizzard>,http://sweetontology.net/phen/Phenomena,http://sweetontology.net/phenAtmoPrecipitation/AtmosphericPrecipitation,http://sweetontology.net/phenAtmo/AtmosphericPhenomena,http://sweetontology.net/phen/Precipitation,http://sweetontology.net/phenAtmoPrecipitation/Blizzard,http://sweetontology.net/phen/PlanetaryPhenomena,http://sweetontology.net/phenAtmoPrecipitation/Snowfall
<http://sweetontology.net/realmBiolBiome/Ecosystem>,http://sweetontology.net/reprSciComponent/SystemComponent,http://sweetontology.net/reprSciComponent/Environment,http://sweetontology.net/realmBiolBiome/Ecosystem
<http://sweetontology.net/matrMicrobiota/Flagellate>,http://sweetontology.net/matrMicrobiota/MicrobiotaTaxonomy,http://sweetontology.net/matrMicrobiota/Flagellate,http://sweetontology.net/matrBiomass/Organism,http://sweetontology.net/matr/Substance,http://sweetontology.net/matrBiomass/LivingEntity,http://sweetontology.net/matrMicrobiota/Microbiota,http://sweetontology.net/matrPlant/Plant
