http://sweetontology.net/humanResearch/LaboratoryEnvironment,laboratory environment,en
http://sweetontology.net/humanResearch/Correction,correction,en
http://sweetontology.net/humanResearch/Assessment,assessment,en
http://sweetontology.net/humanResearch/Residual,residual,en
http://sweetontology.net/humanResearch/Analysis,analysis,en
http://sweetontology.net/humanResearch/VerifiedValidatedEnvironment,verified validated environment,en
http://sweetontology.net/phen/BrownianMotion,brownian motion,en
http://sweetontology.net/phen/Occurrence,occurrence,en
http://sweetontology.net/phen/PlanetaryPhenomena,planetary phenomena,en
http://sweetontology.net/phen/RadiationalCooling,radiational cooling,en
http://sweetontology.net/phen/Teleconnection,teleconnection,en
http://sweetontology.net/phen/StochasticProcess,stochastic process,en
http://sweetontology.net/phen/ExtremeEvent,extreme event,en
http://sweetontology.net/phen/Flash,flash,en
http://sweetontology.net/phen/Event,event,en
http://sweetontology.net/phen/RadiativeCooling,radiative cooling,en
http://sweetontology.net/phen,SWEET Ontology Phenomena,
http://sweetontology.net/phen/Phenomena,phenomena,en
http://sweetontology.net/phen/DynamicalPhenomena,dynamical phenomena,en
http://sweetontology.net/phen/Precipitation,precipitation,en
http://sweetontology.net/propSpaceThickness/Precipitation,precipitation,en
http://sweetontology.net/phen/RadiationalHeating,radiational heating,en
http://sweetontology.net/phen/AtmosphereOceanExchange,atmosphere ocean exchange,en
http://sweetontology.net/phen/AirSeaExchange,air sea exchange,en
http://sweetontology.net/phen/RadiativeHeating,radiative heating,en
http://sweetontology.net/phen/AtmosphereLandExchange,atmosphere land exchange,en
http://sweetontology.net/realmAstroStar/Tacocline,tacocline,en
http://sweetontology.net/realmAstroStar/StellarAtmosphere,stellar atmosphere,en
http://sweetontology.net/realmAstroStar/StellarCore,stellar core,en
http://sweetontology.net/realmAstroStar/Photosphere,photosphere,en
http://sweetontology.net/realmAstroStar/RadiativeZone,radiative zone,en
http://sweetontology.net/realmAstroStar/ConvectionZone,convection zone,en
http://sweetontology.net/realmAstroStar/Corona,corona,en
http://sweetontology.net/realmGeolConstituent/Corona,corona,en
http://sweetontology.net/realmAstroStar/ActiveRegion,active region,en
http://sweetontology.net/realmAstroStar/Chromosphere,chromosphere,en
http://sweetontology.net/realmAstroStar/StellarInterior,stellar interior,en
http://sweetontology.net/realmAstroStar,SWEET Ontology Realm Astrophysical,
http://sweetontology.net/realmAstroStar/StellarRealm,stellar realm,en
http://sweetontology.net/matrOrganicCompound/C2H4,c2h4,en
http://sweetontology.net/matrOrganicCompound/OrganicCompound,organic compound,en
http://sweetontology.net/matrOrganicCompound/NMVOC,nmvoc,en
http://sweetontology.net/matrOrganicCompound/Hexachlorocyclohexane,hexachlorocyclohexane,en
http://sweetontology.net/matrOrganicCompound/Alkane,alkane,en
http://sweetontology.net/matrOrganicCompound/Halon1202,halon1202,en
http://sweetontology.net/matrOrganicCompound/VolatileOrganicCompound,volatile organic compound,en
http://sweetontology.net/matrOrganicCompound/CFC114,cfc114,en
http://sweetontology.net/matrOrganicCompound/Freon12,freon12,en
http://sweetontology.net/matrOrganicCompound/MethylCyanide,methyl cyanide,en
http://sweetontology.net/matrOrganicCompound/HCN,hcn,en
http://sweetontology.net/matrOrganicCompound/VOC,voc,en
http://sweetontology.net/matrOrganicCompound/Chlorophyll,chlorophyll,en
http://sweetontology.net/matrOrganicCompound/Formaldehyde,formaldehyde,en
http://sweetontology.net/matrOrganicCompound/CFC11,cfc11,en
http://sweetontology.net/matrOrganicCompound/CCl4,ccl4,en
http://sweetontology.net/matrOrganicCompound/HCFC,hcfc,en
http://sweetontology.net/matrOrganicCompound/C2Br2F4,c2br2f4,en
http://sweetontology.net/matrOrganicCompound/Isoprene,isoprene,en
http://sweetontology.net/matrOrganicCompound/C7H8,c7h8,en
http://sweetontology.net/matrOrganicCompound/C3H4O,c3h4o,en
http://sweetontology.net/matrOrganicCompound/C12H8,c12h8,en
http://sweetontology.net/matrOrganicCompound/HCH,hch,en
http://sweetontology.net/matrOrganicCompound/Hydrofluorocarbon,hydrofluorocarbon,en
http://sweetontology.net/matrOrganicCompound/Toluene,toluene,en
http://sweetontology.net/matrOrganicCompound/NMHC,nmhc,en
http://sweetontology.net/matrOrganicCompound/EthanoicAcid,ethanoic acid,en
http://sweetontology.net/matrOrganicCompound/Methane,methane,en
http://sweetontology.net/matrOrganicCompound/HCFC141b,hcfc141b,en
http://sweetontology.net/matrOrganicCompound/FC,fc,en
http://sweetontology.net/matrOrganicCompound/Dibromotetrafluoroethane,dibromotetrafluoroethane,en
http://sweetontology.net/matrOrganicCompound/CBrF2,cbrf2,en
http://sweetontology.net/matrOrganicCompound/MethylTertButylEther,methyl tert butyl ether,en
http://sweetontology.net/matrOrganicCompound/HClFC,hclfc,en
http://sweetontology.net/matrOrganicCompound/Halon1301,halon1301,en
http://sweetontology.net/matrOrganicCompound/OrganicSubstance,organic substance,en
http://sweetontology.net/matrOrganicCompound/CH3CN,ch3cn,en
http://sweetontology.net/matrOrganicCompound/C5H8,c5h8,en
http://sweetontology.net/matrOrganicCompound/C5H12O,c5h12o,en
http://sweetontology.net/matrOrganicCompound/ClathrateHydrate,clathrate hydrate,en
http://sweetontology.net/matrOrganicCompound/NonMethaneHydrocarbon,non methane hydrocarbon,en
http://sweetontology.net/matrOrganicCompound/CFC113,cfc113,en
http://sweetontology.net/matrOrganicCompound/Halon,halon,en
http://sweetontology.net/matrOrganicCompound/Benzene,benzene,en
http://sweetontology.net/matrOrganicCompound/DimethylSulfide,dimethyl sulfide,en
http://sweetontology.net/matrOrganicCompound/ChlorinatedHydrocarbon,chlorinated hydrocarbon,en
http://sweetontology.net/matrOrganicCompound/HC,hc,en
http://sweetontology.net/matrOrganicCompound/MethylBromide,methyl bromide,en
http://sweetontology.net/matrOrganicCompound/HCFC22,hcfc22,en
http://sweetontology.net/matrOrganicCompound/C3H8,c3h8,en
http://sweetontology.net/matrOrganicCompound/Limonene,limonene,en
http://sweetontology.net/matrOrganicCompound/Benzol,benzol,en
http://sweetontology.net/matrOrganicCompound/CH2CHCN,ch2chcn,en
http://sweetontology.net/matrOrganicCompound/MethaneIce,methane ice,en
http://sweetontology.net/matrOrganicCompound/C2H6O,c2h6o,en
http://sweetontology.net/matrOrganicCompound/HydrogenCyanide,hydrogen cyanide,en
http://sweetontology.net/matrOrganicCompound/Acenaphthylene,acenaphthylene,en
http://sweetontology.net/matrOrganicCompound/CarbonylSulfide,carbonyl sulfide,en
http://sweetontology.net/matrCompound/CarbonylSulfide,carbonyl sulfide,en
http://sweetontology.net/matrOrganicCompound/C8H10,c8h10,en
http://sweetontology.net/matrOrganicCompound/C12H10,c12h10,en
http://sweetontology.net/matrOrganicCompound/Chlorofluorocarbon,chlorofluorocarbon,en
http://sweetontology.net/matrOrganicCompound/MTBE,mtbe,en
http://sweetontology.net/matrOrganicCompound/CH2O,ch2o,en
http://sweetontology.net/matrOrganicCompound/Propene,propene,en
http://sweetontology.net/matrOrganicCompound/Hexachlorobiphenyl,hexachlorobiphenyl,en
http://sweetontology.net/matrOrganicCompound/Acetonitrile,acetonitrile,en
http://sweetontology.net/matrOrganicCompound/PCB153,pcb153,en
http://sweetontology.net/matrOrganicCompound/Butane,butane,en
http://sweetontology.net/matrOrganicCompound/CF4,cf4,en
http://sweetontology.net/matrOrganicCompound/CH3COOH,ch3cooh,en
http://sweetontology.net/matrOrganicCompound/MethanoicAcid,methanoic acid,en
http://sweetontology.net/matrOrganicCompound/C6H6,c6h6,en
http://sweetontology.net/matrOrganicCompound/Silk,silk,en
http://sweetontology.net/matrOrganicCompound/CarbonTetrafluoromethane,carbon tetrafluoromethane,en
http://sweetontology.net/matrOrganicCompound/C10H16,c10h16,en
http://sweetontology.net/matrOrganicCompound/CH4,ch4,en
http://sweetontology.net/matrOrganicCompound/Propane,propane,en
http://sweetontology.net/matrOrganicCompound/Hydrochlorofluorocarbon,hydrochlorofluorocarbon,en
http://sweetontology.net/matrOrganicCompound/Pheophytin,pheophytin,en
http://sweetontology.net/matrOrganicCompound/C3H6,c3h6,en
http://sweetontology.net/matrOrganicCompound/C2H6S,c2h6s,en
http://sweetontology.net/matrOrganicCompound/Organochloride,organochloride,en
http://sweetontology.net/matrOrganicCompound/PeroxyacetylNitrate,peroxyacetyl nitrate,en
http://sweetontology.net/matrOrganicCompound/PolychlorinatedBiphenyl,polychlorinated biphenyl,en
http://sweetontology.net/matrOrganicCompound/MethaneHydrate,methane hydrate,en
http://sweetontology.net/matrOrganicCompound/C2H6,c2h6,en
http://sweetontology.net/matrOrganicCompound/Ethene,ethene,en
http://sweetontology.net/matrOrganicCompound/CaCO3,caco3,en
http://sweetontology.net/matrOrganicCompound/CFC113a,cfc113a,en
http://sweetontology.net/matrOrganicCompound/PAN,pan,en
http://sweetontology.net/matrOrganicCompound/Freon14,freon14,en
http://sweetontology.net/matrOrganicCompound/Acrolein,acrolein,en
http://sweetontology.net/matrOrganicCompound/HCFC142b,hcfc142b,en
http://sweetontology.net/matrOrganicCompound/CH2O2,ch2o2,en
http://sweetontology.net/matrOrganicCompound/Xylene,xylene,en
http://sweetontology.net/matrOrganicCompound/Halon1211,halon1211,en
http://sweetontology.net/matrOrganicCompound/GasHydrate,gas hydrate,en
http://sweetontology.net/matrOrganicCompound/Hydrocarbon,hydrocarbon,en
http://sweetontology.net/matrOrganicCompound/C2H3NO5,c2h3no5,en
http://sweetontology.net/matrOrganicCompound/MethylChloride,methyl chloride,en
http://sweetontology.net/matrOrganicCompound/HCFC140a,hcfc140a,en
http://sweetontology.net/matrOrganicCompound/FormicAcid,formic acid,en
http://sweetontology.net/matrOrganicCompound/DMS,dms,en
http://sweetontology.net/matrOrganicCompound/Ethane,ethane,en
http://sweetontology.net/matrOrganicCompound/CalciumCarbonate,calcium carbonate,en
http://sweetontology.net/matrOrganicCompound/C4H10,c4h10,en
http://sweetontology.net/matrOrganicCompound/Fluorocarbon,fluorocarbon,en
http://sweetontology.net/matrOrganicCompound/CFC,cfc,en
http://sweetontology.net/realmClimateZone/Cfc,cfc,en
http://sweetontology.net/matrOrganicCompound/Carbohydrate,carbohydrate,en
http://sweetontology.net/matrOrganicCompound/Halon2402,halon2402,en
http://sweetontology.net/matrOrganicCompound/CCl2F2,ccl2f2,en
http://sweetontology.net/matrOrganicCompound/ChlorophyllA,chlorophyll a,en
http://sweetontology.net/matrOrganicCompound/Ethanol,ethanol,en
http://sweetontology.net/matrEnergy/Ethanol,ethanol,en
http://sweetontology.net/matrOrganicCompound/Carbonyl,carbonyl,en
http://sweetontology.net/matrOrganicCompound/CFC115,cfc115,en
http://sweetontology.net/matrOrganicCompound/C2F4Br2,c2f4br2,en
http://sweetontology.net/matrOrganicCompound/Aldrin,aldrin,en
http://sweetontology.net/matrOrganicCompound/MethaneClathrate,methane clathrate,en
http://sweetontology.net/matrOrganicCompound/Alkene,alkene,en
http://sweetontology.net/matrOrganicCompound/Terpene,terpene,en
http://sweetontology.net/matrOrganicCompound/Pinene,pinene,en
http://sweetontology.net/matrOrganicCompound/PCB,pcb,en
http://sweetontology.net/matrOrganicCompound/CarbonTetrafluoride,carbon tetrafluoride,en
http://sweetontology.net/matrOrganicCompound/CFC12,cfc12,en
http://sweetontology.net/matrOrganicCompound/Dichlorodifluoromethane,dichlorodifluoromethane,en
http://sweetontology.net/matrOrganicCompound/OCS,ocs,en
http://sweetontology.net/matrOrganicCompound/Acrylonitrile,acrylonitrile,en
http://sweetontology.net/matrOrganicCompound/CF2ClBr,cf2clbr,en
http://sweetontology.net/matrOrganicCompound/Acenaphthene,acenaphthene,en
http://sweetontology.net/matrOrganicCompound,SWEET Ontology Material Organic Compound,
http://sweetontology.net/matrOrganicCompound/CBrF3,cbrf3,en
http://sweetontology.net/matrOrganicCompound/NonMethaneVolatileOrganicCompound,non methane volatile organic compound,en
http://sweetontology.net/matrFacility/Platform,platform,en
http://sweetontology.net/matrFacility/Meteostation,meteostation,en
http://sweetontology.net/matrFacility/MeteorologicalFacility,meteorological facility,en
http://sweetontology.net/matrFacility/Farm,farm,en
http://sweetontology.net/matrFacility/Fishery,fishery,en
http://sweetontology.net/realmBiolBiome/Fishery,fishery,en
http://sweetontology.net/matrFacility/Plantation,plantation,en
http://sweetontology.net/matrFacility/Airport,airport,en
http://sweetontology.net/matrFacility/AirTrafficControlRadarRoom,air traffic control radar room,en
http://sweetontology.net/matrFacility/Station,station,en
http://sweetontology.net/matrFacility/AgriculturalProductionFacility,agricultural production facility,en
http://sweetontology.net/matrFacility/CommunicationFacility,communication facility,en
http://sweetontology.net/matrFacility/Runway,runway,en
http://sweetontology.net/matrFacility/TransportationFacility,transportation facility,en
http://sweetontology.net/matrFacility,SWEET Ontology Material Facility,
http://sweetontology.net/matrFacility/Mine,mine,en
http://sweetontology.net/matrFacility/MiningFacility,mining facility,en
http://sweetontology.net/matrFacility/Base,base,en
http://sweetontology.net/stateChemical/Base,base,en
http://sweetontology.net/stateSpaceConfiguration/Base,base,en
http://sweetontology.net/matrFacility/AirTrafficControlCenter,air traffic control center,en
http://sweetontology.net/matrFacility/Dome,dome,en
http://sweetontology.net/matrFacility/Structure,structure,en
http://sweetontology.net/propMass/Structure,structure,en
http://sweetontology.net/matrFacility/AirTrafficControlEnRouteCenter,air traffic control en route center,en
http://sweetontology.net/matrFacility/AirTransitway,air transitway,en
http://sweetontology.net/matrFacility/CulturalFeature,cultural feature,en
http://sweetontology.net/matrFacility/Habitat,habitat,en
http://sweetontology.net/stateRoleBiological/Habitat,habitat,en
http://sweetontology.net/matrFacility/AirportFacility,airport facility,en
http://sweetontology.net/matrFacility/Facility,facility,en
http://sweetontology.net/matrFacility/AirTrafficControlTower,air traffic control tower,en
http://sweetontology.net/matrFacility/Building,building,en
http://sweetontology.net/realmGeolConstituent/Vein,vein,en
http://sweetontology.net/realmGeolConstituent/Megacryst,megacryst,en
http://sweetontology.net/realmGeolConstituent/Pseudomatrix,pseudomatrix,en
http://sweetontology.net/realmGeolConstituent/InterstitialConstituent,interstitial constituent,en
http://sweetontology.net/realmGeolConstituent/ArmoredRelictInclusion,armored relict inclusion,en
http://sweetontology.net/realmGeolConstituent/CorrosionRim,corrosion rim,en
http://sweetontology.net/realmGeolConstituent/Epimatrix,epimatrix,en
http://sweetontology.net/realmGeolConstituent/SmallConcretion,small concretion,en
http://sweetontology.net/realmGeolConstituent/FloatingClast,floating clast,en
http://sweetontology.net/realmGeolConstituent/Layer,layer,en
http://sweetontology.net/realmGeolConstituent/SedimentaryRockCement,sedimentary rock cement,en
http://sweetontology.net/realmGeolConstituent,SWEET Ontology Realm Geologic Constituent,
http://sweetontology.net/realmGeolConstituent/Phenocryst,phenocryst,en
http://sweetontology.net/realmGeolConstituent/Protomatrix,protomatrix,en
http://sweetontology.net/realmGeolConstituent/Inclusion,inclusion,en
http://sweetontology.net/realmGeolConstituent/Overgrowth,overgrowth,en
http://sweetontology.net/realmGeolConstituent/GranularFramework,granular framework,en
http://sweetontology.net/realmGeolConstituent/ParticulateConstituent,particulate constituent,en
http://sweetontology.net/realmGeolConstituent/Irregular,irregular,en
http://sweetontology.net/stateRoleTrust/Irregular,irregular,en
http://sweetontology.net/realmGeolConstituent/Vug,vug,en
http://sweetontology.net/realmGeolConstituent/Orthomatrix,orthomatrix,en
http://sweetontology.net/realmGeolConstituent/Matrix,matrix,en
http://sweetontology.net/realmGeolConstituent/Dropstone,dropstone,en
http://sweetontology.net/realmGeolConstituent/Phenoclast,phenoclast,en
http://sweetontology.net/realmGeolConstituent/ClastSupportingOrthomatrix,clast supporting orthomatrix,en
http://sweetontology.net/realmGeolConstituent/Oikocryst,oikocryst,en
http://sweetontology.net/realmGeolConstituent/RockConstituent,rock constituent,en
http://sweetontology.net/realmGeolConstituent/Chadacryst,chadacryst,en
http://sweetontology.net/realmGeolConstituent/CrystallineFramework,crystalline framework,en
http://sweetontology.net/realmGeolConstituent/StructuralConfiguration,structural configuration,en
http://sweetontology.net/realmGeolConstituent/Porphyroblast,porphyroblast,en
http://sweetontology.net/realmGeolConstituent/Clot,clot,en
http://sweetontology.net/realmGeolConstituent/Groundmass,groundmass,en
http://sweetontology.net/realmGeolConstituent/Porphyroclast,porphyroclast,en
http://sweetontology.net/realmGeolConstituent/KelyphiticRim,kelyphitic rim,en
http://sweetontology.net/realmGeolConstituent/ArmouredRelictCrystal,armoured relict crystal,en
http://sweetontology.net/phenGeol/Igneous,igneous,en
http://sweetontology.net/phenGeol/Orogenesis,orogenesis,en
http://sweetontology.net/phenGeol/RockCycleProcess,rock cycle process,en
http://sweetontology.net/phenGeol/CompositeProcess,composite process,en
http://sweetontology.net/phenGeolTectonic/CompositeProcess,composite process,en
http://sweetontology.net/phenGeol/GeologicalPhenomena,geological phenomena,en
http://sweetontology.net/phenGeol/GeospherePhenomena,geosphere phenomena,en
http://sweetontology.net/phenGeol/IntraplateProcess,intraplate process,en
http://sweetontology.net/phenGeol/OrogenicCollapse,orogenic collapse,en
http://sweetontology.net/phenGeol/Orogeny,orogeny,en
http://sweetontology.net/phenGeol/WilsonCycle,wilson cycle,en
http://sweetontology.net/phenGeol/Paleomagnetism,paleomagnetism,en
http://sweetontology.net/phenGeol/Pedogenesis,pedogenesis,en
http://sweetontology.net/phenGeol/Unconformity,unconformity,en
http://sweetontology.net/phenGeol/Metamorphic,metamorphic,en
http://sweetontology.net/phenGeol/Fluvial,fluvial,en
http://sweetontology.net/phenGeol/StratigraphicSequence,stratigraphic sequence,en
http://sweetontology.net/phenGeol/RockCycle,rock cycle,en
http://sweetontology.net/phenGeol/Sedimentary,sedimentary,en
http://sweetontology.net/phenGeol/Differentiation,differentiation,en
http://sweetontology.net/phenGeol,SWEET Ontology Phenomena Geologic,
http://sweetontology.net/stateRoleTrust/Undefendable,undefendable,en
http://sweetontology.net/stateRoleTrust/Unconfident,unconfident,en
http://sweetontology.net/stateRoleTrust/PeerReviewed,peer reviewed,en
http://sweetontology.net/stateRoleTrust/Regular,regular,en
http://sweetontology.net/stateRoleTrust/Examined,examined,en
http://sweetontology.net/stateRoleTrust/Unproven,unproven,en
http://sweetontology.net/stateRoleTrust/Safe,safe,en
http://sweetontology.net/stateRoleTrust/Validated,validated,en
http://sweetontology.net/stateDataProcessing/Validated,validated,en
http://sweetontology.net/stateRoleTrust/Discrepancy,discrepancy,en
http://sweetontology.net/stateRoleTrust/Unscheduled,unscheduled,en
http://sweetontology.net/stateRoleTrust/Unknown,unknown,en
http://sweetontology.net/stateRoleTrust/Questionable,questionable,en
http://sweetontology.net/stateRoleTrust/Reviewed,reviewed,en
http://sweetontology.net/stateRoleTrust/Defended,defended,en
http://sweetontology.net/stateRoleTrust/Unacceptable,unacceptable,en
http://sweetontology.net/stateRoleTrust/Reliable,reliable,en
http://sweetontology.net/stateRoleTrust/Scheduled,scheduled,en
http://sweetontology.net/stateRoleTrust/Artifact,artifact,en
http://sweetontology.net/stateRoleTrust/Certain,certain,en
http://sweetontology.net/stateRoleTrust/Researched,researched,en
http://sweetontology.net/stateRoleTrust/Trusted,trusted,en
http://sweetontology.net/stateRoleTrust/Precise,precise,en
http://sweetontology.net/stateRoleTrust,SWEET Ontology State Role Trust,
http://sweetontology.net/stateRoleTrust/Prior,prior,en
http://sweetontology.net/stateRoleTrust/Investigated,investigated,en
http://sweetontology.net/stateRoleTrust/Uncertain,uncertain,en
http://sweetontology.net/stateRoleTrust/Forecasted,forecasted,en
http://sweetontology.net/stateRoleTrust/Tenable,tenable,en
http://sweetontology.net/stateRoleTrust/Spurious,spurious,en
http://sweetontology.net/stateRoleTrust/Believable,believable,en
http://sweetontology.net/stateRoleTrust/Untenable,untenable,en
http://sweetontology.net/stateRoleTrust/Assessed,assessed,en
http://sweetontology.net/stateRoleTrust/Accurate,accurate,en
http://sweetontology.net/stateRoleTrust/Confident,confident,en
http://sweetontology.net/stateRoleTrust/Risky,risky,en
http://sweetontology.net/stateRoleTrust/Tested,tested,en
